date,year,month,month_name,day_of_week,age,age_group,gender,race,threat_level,flee,armed,armed_status,manner_of_death,signs_of_mental_illness,body_camera,state,city
2016-05-18,2016,5,May,Wednesday,20.0,18-25,M,H,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Phoenix
2016-05-19,2016,5,May,Thursday,30.0,26-35,M,H,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,NV,Las Vegas
2016-05-19,2016,5,May,Thursday,29.0,26-35,F,B,undetermined,Car,unarmed,Unarmed/Unknown,shot,False,False,CA,San Francisco
2016-05-19,2016,5,May,Thursday,35.0,26-35,M,H,other,Not fleeing,knife,Armed,shot,False,True,CA,Citrus Heights
2016-05-19,2016,5,May,Thursday,36.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,KY,Fisty
2016-05-19,2016,5,May,Thursday,22.0,18-25,M,B,other,Not fleeing,gun,Armed,shot,False,False,FL,Miami
2016-05-20,2016,5,May,Friday,31.0,26-35,M,B,other,Foot,knife,Armed,shot,False,True,NE,Omaha
2016-05-21,2016,5,May,Saturday,63.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,SC,Chesterfield County
2016-05-21,2016,5,May,Saturday,38.0,36-45,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,True,False,OR,Oregon City
2016-05-21,2016,5,May,Saturday,31.0,26-35,M,N,attack,Not fleeing,gun,Armed,shot,True,True,AZ,Flagstaff
2016-05-22,2016,5,May,Sunday,27.0,26-35,M,B,other,Car,unarmed,Unarmed/Unknown,shot,False,True,FL,Hallandale Beach
2016-05-22,2016,5,May,Sunday,35.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,MA,Oxford
2016-05-22,2016,5,May,Sunday,22.0,18-25,M,B,other,Car,unarmed,Unarmed/Unknown,shot,False,False,FL,Jacksonville
2016-05-22,2016,5,May,Sunday,28.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,CO,Boulder
2016-05-23,2016,5,May,Monday,26.0,26-35,M,N,attack,Foot,gun,Armed,shot,False,True,AZ,Flagstaff
2016-05-24,2016,5,May,Tuesday,22.0,18-25,M,W,other,Not fleeing,knife,Armed,shot,False,False,OR,Gresham
2016-05-24,2016,5,May,Tuesday,57.0,56-65,M,,other,Car,Taser,Armed,shot,False,False,MO,Harrisonville
2016-05-24,2016,5,May,Tuesday,31.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,NM,Albuquerque
2016-05-25,2016,5,May,Wednesday,43.0,36-45,M,W,other,Not fleeing,knife,Armed,shot,True,False,OK,Oklahoma City
2016-05-25,2016,5,May,Wednesday,24.0,18-25,M,B,other,Car,vehicle,Armed,shot,False,False,FL,Miami Gardens
2016-05-26,2016,5,May,Thursday,29.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,MN,St. Paul
2016-05-26,2016,5,May,Thursday,43.0,36-45,M,W,attack,Foot,gun,Armed,shot,False,False,IL,Lansing
2016-05-26,2016,5,May,Thursday,,,M,,other,Not fleeing,gun,Armed,shot,False,False,TX,San Antonio
2016-05-26,2016,5,May,Thursday,21.0,18-25,M,B,undetermined,Foot,undetermined,Unarmed/Unknown,shot,False,False,IL,Washington Park
2016-05-26,2016,5,May,Thursday,19.0,18-25,M,H,attack,Car,gun,Armed,shot,False,False,CA,Solvang
2016-05-26,2016,5,May,Thursday,,,F,,other,Not fleeing,knife,Armed,shot,False,False,FL,Sneads
2016-05-26,2016,5,May,Thursday,25.0,18-25,M,H,attack,Car,gun,Armed,shot,False,False,NM,Socorro
2016-05-27,2016,5,May,Friday,59.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,IN,Indianapolis
2016-05-28,2016,5,May,Saturday,50.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,AL,Eastaboga
2016-05-28,2016,5,May,Saturday,58.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,True,NM,Albuquerque
2016-05-29,2016,5,May,Sunday,25.0,18-25,M,H,attack,Not fleeing,gun,Armed,shot,True,False,TX,Houston
2016-05-29,2016,5,May,Sunday,32.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,False,False,FL,Deland
2016-05-29,2016,5,May,Sunday,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,True,NC,Clinton
2016-05-29,2016,5,May,Sunday,38.0,36-45,M,W,other,Car,unarmed,Unarmed/Unknown,shot and Tasered,False,False,NC,Stoneville
2016-05-30,2016,5,May,Monday,70.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OR,Tualatin
2016-05-30,2016,5,May,Monday,33.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Tucson
2016-05-31,2016,5,May,Tuesday,36.0,36-45,M,W,other,Not fleeing,knife,Armed,shot,False,False,OR,Bend
2016-06-01,2016,6,June,Wednesday,,,M,,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Phoenix
2016-06-01,2016,6,June,Wednesday,21.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,True,GA,Newnan
2016-06-01,2016,6,June,Wednesday,51.0,46-55,M,W,attack,Foot,gun,Armed,shot,False,False,KY,Berea
2016-06-02,2016,6,June,Thursday,43.0,36-45,M,B,other,Not fleeing,knife,Armed,shot,True,True,VA,Norfolk
2016-06-02,2016,6,June,Thursday,18.0,18-25,M,B,other,Not fleeing,gun,Armed,shot,False,True,NC,Charlotte
2016-06-03,2016,6,June,Friday,33.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,False,False,AK,Wasilla
2016-06-03,2016,6,June,Friday,34.0,26-35,M,N,other,Not fleeing,knife,Armed,shot,False,False,AZ,Parker
2016-06-04,2016,6,June,Saturday,31.0,26-35,M,,attack,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,CA,Yreka
2016-06-04,2016,6,June,Saturday,35.0,26-35,M,B,attack,Other,gun,Armed,shot,False,True,AL,Eufaula
2016-06-04,2016,6,June,Saturday,31.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,True,True,IN,Muncie
2016-06-05,2016,6,June,Sunday,31.0,26-35,M,W,other,Car,gun,Armed,shot,False,False,FL,Cape Coral
2016-06-06,2016,6,June,Monday,23.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,OH,Columbus
2016-06-06,2016,6,June,Monday,25.0,18-25,M,O,other,Not fleeing,knife,Armed,shot,False,False,HI,Hilo
2016-06-07,2016,6,June,Tuesday,25.0,18-25,M,W,other,Car,unarmed,Unarmed/Unknown,shot,False,True,OK,Wagoner
2016-06-07,2016,6,June,Tuesday,21.0,18-25,M,H,other,Not fleeing,vehicle,Armed,shot,False,False,CA,Turlock
2016-06-07,2016,6,June,Tuesday,49.0,46-55,M,B,other,Not fleeing,gun,Armed,shot,False,False,VA,Norman
2016-06-07,2016,6,June,Tuesday,63.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,GA,Stockbridge
2016-06-08,2016,6,June,Wednesday,43.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,MO,Kansas City
2016-06-09,2016,6,June,Thursday,34.0,26-35,M,W,attack,Car,gun,Armed,shot,False,False,AL,Birmingham
2016-06-09,2016,6,June,Thursday,38.0,36-45,M,W,attack,,gun,Armed,shot,False,False,PA,York
2016-06-09,2016,6,June,Thursday,52.0,46-55,M,B,other,Foot,gun,Armed,shot,False,False,TX,Port Arthur
2016-06-09,2016,6,June,Thursday,68.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,True,True,MI,Ishpeming Township
2016-06-09,2016,6,June,Thursday,,,M,,attack,Not fleeing,baton,Armed,shot,False,False,AZ,Somerton
2016-06-10,2016,6,June,Friday,31.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,CA,Los Angeles
2016-06-10,2016,6,June,Friday,29.0,26-35,M,W,other,Not fleeing,baseball bat,Armed,shot,False,False,NC,Iredell County
2016-06-10,2016,6,June,Friday,32.0,26-35,M,H,attack,Foot,gun,Armed,shot,False,False,CO,Pueblo
2016-06-10,2016,6,June,Friday,50.0,46-55,M,H,attack,Not fleeing,gun,Armed,shot,False,True,WA,Yakima
2016-06-11,2016,6,June,Saturday,27.0,26-35,M,B,attack,Car,gun,Armed,shot,False,False,MS,Tupelo
2016-06-11,2016,6,June,Saturday,31.0,26-35,M,H,other,Not fleeing,spear,Armed,shot,False,False,CA,Maywood
2016-06-12,2016,6,June,Sunday,29.0,26-35,M,O,attack,Not fleeing,gun,Armed,shot,True,True,FL,Orlando
2016-06-12,2016,6,June,Sunday,23.0,18-25,M,W,other,Not fleeing,knife,Armed,shot,True,False,UT,Eagle Mountain
2016-06-12,2016,6,June,Sunday,61.0,56-65,M,B,attack,Car,gun,Armed,shot,False,False,KY,Hiseville
2016-06-13,2016,6,June,Monday,33.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NY,Schenectady
2016-06-13,2016,6,June,Monday,18.0,18-25,M,B,other,Not fleeing,gun,Armed,shot,False,False,AL,Mobile
2016-06-13,2016,6,June,Monday,80.0,66+,M,H,attack,Car,gun,Armed,shot,False,False,RI,Tiverton
2016-06-13,2016,6,June,Monday,43.0,36-45,M,W,undetermined,Car,undetermined,Unarmed/Unknown,shot,False,False,WA,Vancouver
2016-06-14,2016,6,June,Tuesday,50.0,46-55,M,H,other,Car,vehicle,Armed,shot,False,True,ID,Boise
2016-06-14,2016,6,June,Tuesday,47.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,MO,Odessa
2016-06-14,2016,6,June,Tuesday,54.0,46-55,M,O,attack,Not fleeing,gun,Armed,shot,False,False,TX,Amarillo
2016-06-14,2016,6,June,Tuesday,22.0,18-25,M,H,attack,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,CA,Chula Vista
2016-06-15,2016,6,June,Wednesday,43.0,36-45,M,W,attack,Car,vehicle,Armed,shot,False,False,OK,Tulsa
2016-06-15,2016,6,June,Wednesday,38.0,36-45,M,W,attack,Car,gun,Armed,shot,True,False,WI,Pembine
2016-06-16,2016,6,June,Thursday,21.0,18-25,M,H,attack,Car,gun,Armed,shot,False,False,NM,Albuquerque
2016-06-16,2016,6,June,Thursday,36.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,True,MT,Butte
2016-06-16,2016,6,June,Thursday,30.0,26-35,M,H,attack,Car,vehicle,Armed,shot,False,False,CO,Westminster
2016-06-16,2016,6,June,Thursday,,,M,,other,Not fleeing,gun,Armed,shot,True,False,OH,Montpelier
2016-06-18,2016,6,June,Saturday,34.0,26-35,M,W,attack,Not fleeing,toy weapon,Armed,shot,False,True,AL,Huntsville
2016-06-18,2016,6,June,Saturday,17.0,<18,M,W,other,Car,vehicle,Armed,shot,False,False,CA,Carmichael
2016-06-18,2016,6,June,Saturday,37.0,36-45,M,B,attack,Foot,unarmed,Unarmed/Unknown,shot,False,False,MS,Tupelo
2016-06-19,2016,6,June,Sunday,25.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NY,New York
2016-06-19,2016,6,June,Sunday,30.0,26-35,M,,other,Not fleeing,gun,Armed,shot,False,False,FL,Fort Walton Beach
2016-06-20,2016,6,June,Monday,23.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,SC,Hardeeville
2016-06-20,2016,6,June,Monday,20.0,18-25,M,W,other,Not fleeing,knife,Armed,shot and Tasered,False,True,AZ,Lake Havasu City
2016-06-21,2016,6,June,Tuesday,19.0,18-25,M,W,attack,Car,toy weapon,Armed,shot,True,False,NH,Peterborough
2016-06-21,2016,6,June,Tuesday,50.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,False,WY,Casper
2016-06-21,2016,6,June,Tuesday,24.0,18-25,M,H,attack,Not fleeing,undetermined,Unarmed/Unknown,shot,True,False,NC,Lawndale
2016-06-22,2016,6,June,Wednesday,25.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CO,Colorado Springs
2016-06-22,2016,6,June,Wednesday,20.0,18-25,M,B,attack,Car,vehicle,Armed,shot,False,False,AL,Birmingham
2016-06-22,2016,6,June,Wednesday,37.0,36-45,M,W,other,Not fleeing,knife,Armed,shot,False,False,FL,Wellington
2016-06-22,2016,6,June,Wednesday,44.0,36-45,M,B,attack,Foot,gun,Armed,shot,False,False,MS,Walls
2016-06-22,2016,6,June,Wednesday,22.0,18-25,M,B,undetermined,Other,unarmed,Unarmed/Unknown,shot,False,False,GA,Atlanta
2016-06-22,2016,6,June,Wednesday,31.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,True,TX,Bellville
2016-06-23,2016,6,June,Thursday,25.0,18-25,M,B,other,Not fleeing,gun,Armed,shot,False,True,WI,Wauwatosa
2016-06-23,2016,6,June,Thursday,,,M,B,attack,Foot,gun,Armed,shot,False,False,IL,Belleville
2016-06-23,2016,6,June,Thursday,29.0,26-35,M,,undetermined,Not fleeing,gun,Armed,shot,False,False,NM,Hanover
2016-06-24,2016,6,June,Friday,36.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NJ,Paterson
2016-06-24,2016,6,June,Friday,50.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AR,Farmington
2016-06-24,2016,6,June,Friday,42.0,36-45,F,W,attack,Not fleeing,gun,Armed,shot,True,False,TX,Fulshear
2016-06-24,2016,6,June,Friday,42.0,36-45,M,H,other,Other,gun,Armed,shot,True,False,OK,Oklahoma City
2016-06-24,2016,6,June,Friday,26.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,FL,Riverview
2016-06-25,2016,6,June,Saturday,19.0,18-25,M,W,other,Car,unarmed,Unarmed/Unknown,shot,True,True,CA,Fresno
2016-06-25,2016,6,June,Saturday,59.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,FL,Pinellas Park
2016-06-25,2016,6,June,Saturday,36.0,36-45,M,H,attack,Other,unarmed,Unarmed/Unknown,shot and Tasered,False,False,GA,Gainesville
2016-06-25,2016,6,June,Saturday,,,M,,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Buckeye
2016-06-26,2016,6,June,Sunday,51.0,46-55,M,W,attack,Not fleeing,baseball bat,Armed,shot,True,False,MI,Columbia Township
2016-06-26,2016,6,June,Sunday,27.0,26-35,M,H,other,Not fleeing,knife,Armed,shot,False,False,CT,Thomaston
2016-06-26,2016,6,June,Sunday,22.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,NE,Lincoln
2016-06-26,2016,6,June,Sunday,30.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,IL,Dolton
2016-06-27,2016,6,June,Monday,28.0,26-35,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,IA,Boone
2016-06-27,2016,6,June,Monday,63.0,56-65,M,B,attack,Not fleeing,toy weapon,Armed,shot,True,True,DC,Washington
2016-06-27,2016,6,June,Monday,32.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,GA,Cochran
2016-06-27,2016,6,June,Monday,26.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NM,Laguna Pueblo
2016-06-27,2016,6,June,Monday,25.0,18-25,M,W,other,Car,toy weapon,Armed,shot,False,False,DE,Frederica
2016-06-28,2016,6,June,Tuesday,27.0,26-35,M,A,other,Foot,knife,Armed,shot,False,False,CA,Long Beach
2016-06-28,2016,6,June,Tuesday,61.0,56-65,M,A,attack,Not fleeing,knife,Armed,shot,False,False,HI,Honolulu
2016-06-29,2016,6,June,Wednesday,30.0,26-35,M,W,attack,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,KY,Barbourville
2016-06-29,2016,6,June,Wednesday,,,M,B,attack,Not fleeing,gun,Armed,shot,False,False,LA,Ouachita Parish
2016-06-29,2016,6,June,Wednesday,37.0,36-45,M,B,attack,Foot,gun,Armed,shot,False,False,IA,Fort Madison
2016-06-29,2016,6,June,Wednesday,41.0,36-45,M,W,other,Not fleeing,pitchfork,Armed,shot,True,False,WI,Madison
2016-06-30,2016,6,June,Thursday,25.0,18-25,M,B,undetermined,,gun,Armed,shot,False,False,OH,Columbus
2016-06-30,2016,6,June,Thursday,24.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CO,Park County
2016-06-30,2016,6,June,Thursday,44.0,36-45,M,H,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,WY,Douglas
2016-07-01,2016,7,July,Friday,63.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,SC,Landrum
2016-07-01,2016,7,July,Friday,30.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot and Tasered,False,False,GA,Cartersville
2016-07-01,2016,7,July,Friday,58.0,56-65,M,W,other,Not fleeing,knife,Armed,shot,False,False,WI,Jackson
2016-07-02,2016,7,July,Saturday,35.0,26-35,M,B,other,Car,gun,Armed,shot,False,False,NC,Asheville
2016-07-02,2016,7,July,Saturday,50.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,TN,Bristol
2016-07-03,2016,7,July,Sunday,40.0,36-45,M,W,other,Not fleeing,knife,Armed,shot,True,False,LA,New Iberia
2016-07-03,2016,7,July,Sunday,,,M,H,other,Car,vehicle,Armed,shot,False,False,NV,Reno
2016-07-03,2016,7,July,Sunday,19.0,18-25,M,H,other,Car,vehicle,Armed,shot,False,False,CA,Fullerton
2016-07-04,2016,7,July,Monday,34.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,True,SC,North Charleston
2016-07-04,2016,7,July,Monday,18.0,18-25,M,H,other,Not fleeing,gun,Armed,shot,True,False,CA,San Jose
2016-07-04,2016,7,July,Monday,21.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,DC,Washington
2016-07-04,2016,7,July,Monday,,,M,,other,Not fleeing,knife,Armed,shot,False,True,TX,Rosser
2016-07-05,2016,7,July,Tuesday,37.0,36-45,M,B,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot and Tasered,False,True,LA,Baton Rouge
2016-07-05,2016,7,July,Tuesday,29.0,26-35,M,W,undetermined,,undetermined,Unarmed/Unknown,shot,False,False,OR,Salem
2016-07-05,2016,7,July,Tuesday,49.0,46-55,M,W,other,Car,undetermined,Unarmed/Unknown,shot,False,False,CA,Temecula
2016-07-05,2016,7,July,Tuesday,24.0,18-25,F,H,other,Not fleeing,knife,Armed,shot,False,False,AZ,Yuma
2016-07-06,2016,7,July,Wednesday,32.0,26-35,M,B,other,Not fleeing,gun,Armed,shot,False,False,MN,Falcon Heights
2016-07-06,2016,7,July,Wednesday,65.0,56-65,M,W,other,Not fleeing,gun,Armed,shot,False,True,OK,Rush Springs
2016-07-07,2016,7,July,Thursday,37.0,36-45,M,H,other,Not fleeing,knife,Armed,shot,False,False,CA,Bell
2016-07-07,2016,7,July,Thursday,33.0,26-35,M,W,other,Car,vehicle,Armed,shot,False,False,CA,Clovis
2016-07-07,2016,7,July,Thursday,63.0,56-65,M,B,attack,Not fleeing,gun,Armed,shot,False,True,AL,Selma
2016-07-08,2016,7,July,Friday,30.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,True,False,AZ,Tucson
2016-07-09,2016,7,July,Saturday,40.0,36-45,M,B,attack,Car,gun,Armed,shot,False,False,OK,Broken Bow
2016-07-10,2016,7,July,Sunday,38.0,36-45,M,B,other,Not fleeing,gun,Armed,shot,False,True,TX,Houston
2016-07-11,2016,7,July,Monday,50.0,46-55,M,B,other,Not fleeing,knife,Armed,shot,True,True,CA,Sacramento
2016-07-11,2016,7,July,Monday,41.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,IL,East St. Louis
2016-07-11,2016,7,July,Monday,41.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,MI,Romulus
2016-07-11,2016,7,July,Monday,39.0,36-45,M,B,attack,Foot,gun,Armed,shot,False,False,NY,New York
2016-07-11,2016,7,July,Monday,44.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,MI,St. Joseph
2016-07-12,2016,7,July,Tuesday,23.0,18-25,M,W,attack,Not fleeing,hatchet,Armed,shot,True,False,AK,Anchorage
2016-07-13,2016,7,July,Wednesday,32.0,26-35,M,W,undetermined,Foot,gun,Armed,shot,False,True,AZ,Flagstaff
2016-07-13,2016,7,July,Wednesday,56.0,56-65,M,W,other,Not fleeing,toy weapon,Armed,shot,True,False,NY,Middletown
2016-07-14,2016,7,July,Thursday,33.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MD,Baltimore
2016-07-15,2016,7,July,Friday,63.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,NC,Peachland
2016-07-16,2016,7,July,Saturday,31.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,FL,Lake Asbury
2016-07-16,2016,7,July,Saturday,26.0,26-35,M,W,attack,Other,gun,Armed,shot and Tasered,False,False,CA,San Bernardino
2016-07-16,2016,7,July,Saturday,57.0,56-65,M,W,other,Foot,gun,Armed,shot,False,False,NJ,Little Egg Harbor Township
2016-07-17,2016,7,July,Sunday,39.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,False,False,WI,Sheboygan
2016-07-17,2016,7,July,Sunday,43.0,36-45,M,W,attack,Not fleeing,screwdriver,Armed,shot and Tasered,False,False,OK,Tulsa
2016-07-17,2016,7,July,Sunday,42.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NY,New York
2016-07-17,2016,7,July,Sunday,29.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,True,False,LA,Baton Rouge
2016-07-18,2016,7,July,Monday,56.0,56-65,M,W,other,Not fleeing,ax,Armed,shot,True,False,OK,Tulsa
2016-07-20,2016,7,July,Wednesday,31.0,26-35,M,H,other,Not fleeing,knife,Armed,shot,True,False,CA,Santa Maria
2016-07-21,2016,7,July,Thursday,50.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,IL,Chicago
2016-07-21,2016,7,July,Thursday,36.0,36-45,M,O,attack,Not fleeing,gun,Armed,shot,True,False,HI,Hilo
2016-07-22,2016,7,July,Friday,50.0,46-55,M,W,attack,,gun,Armed,shot,False,False,WV,Buckhannon
2016-07-23,2016,7,July,Saturday,34.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,TX,San Antonio
2016-07-23,2016,7,July,Saturday,49.0,46-55,M,B,attack,Not fleeing,knife,Armed,shot,False,False,WI,Milwaukee
2016-07-23,2016,7,July,Saturday,31.0,26-35,M,B,attack,Foot,gun,Armed,shot,False,False,CA,Chino
2016-07-24,2016,7,July,Sunday,36.0,36-45,M,W,attack,Not fleeing,hatchet and gun,Armed,shot,True,False,CA,Winchester
2016-07-24,2016,7,July,Sunday,29.0,26-35,M,N,other,Not fleeing,knife,Armed,shot,True,False,NM,Gallup
2016-07-25,2016,7,July,Monday,32.0,26-35,M,B,attack,Car,gun,Armed,shot,False,False,IN,Indianapolis
2016-07-25,2016,7,July,Monday,18.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,CA,Los Angeles
2016-07-26,2016,7,July,Tuesday,50.0,46-55,M,W,attack,Car,gun,Armed,shot,False,False,WI,Pine River
2016-07-26,2016,7,July,Tuesday,36.0,36-45,M,H,other,,gun,Armed,shot,False,False,NM,Artesia
2016-07-27,2016,7,July,Wednesday,33.0,26-35,M,W,other,Foot,knife,Armed,shot,False,True,TN,Estill Springs
2016-07-27,2016,7,July,Wednesday,17.0,<18,M,B,attack,Foot,gun,Armed,shot,False,False,LA,Metairie
2016-07-27,2016,7,July,Wednesday,19.0,18-25,M,B,attack,Foot,unarmed,Unarmed/Unknown,shot,True,False,AZ,Tempe
2016-07-27,2016,7,July,Wednesday,24.0,18-25,M,W,other,Foot,knife,Armed,shot,False,True,AZ,Scottsdale
2016-07-27,2016,7,July,Wednesday,24.0,18-25,M,H,other,Not fleeing,knife,Armed,shot,True,False,CA,San Bernardino
2016-07-27,2016,7,July,Wednesday,20.0,18-25,M,W,attack,Not fleeing,knife,Armed,shot,False,False,MT,Malta
2016-07-28,2016,7,July,Thursday,41.0,36-45,M,H,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,NV,Sparks
2016-07-28,2016,7,July,Thursday,47.0,46-55,M,B,other,Car,,Unknown,shot,False,False,CA,La Quinta
2016-07-28,2016,7,July,Thursday,18.0,18-25,M,B,other,Car,vehicle,Armed,shot,False,True,IL,Chicago
2016-07-28,2016,7,July,Thursday,31.0,26-35,M,H,attack,Other,gun,Armed,shot,False,False,AZ,Tucson
2016-07-28,2016,7,July,Thursday,27.0,26-35,M,B,attack,Other,unarmed,Unarmed/Unknown,shot,False,False,CA,Compton
2016-07-28,2016,7,July,Thursday,36.0,36-45,M,H,other,Car,undetermined,Unarmed/Unknown,shot,False,True,CA,City Terrace
2016-07-29,2016,7,July,Friday,59.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NC,Pleasant Hill
2016-07-29,2016,7,July,Friday,40.0,36-45,F,W,attack,Not fleeing,gun,Armed,shot,False,False,AL,Homewood
2016-07-31,2016,7,July,Sunday,32.0,26-35,M,W,attack,Foot,rock,Armed,shot,False,False,KY,Phelps
2016-07-31,2016,7,July,Sunday,38.0,36-45,M,H,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,WA,Wapato
2016-07-31,2016,7,July,Sunday,18.0,18-25,M,A,other,Not fleeing,knife,Armed,shot,True,True,NJ,Manchester
2016-08-01,2016,8,August,Monday,32.0,26-35,M,,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,CA,Santa Ana
2016-08-01,2016,8,August,Monday,23.0,18-25,F,B,attack,Not fleeing,gun,Armed,shot,False,False,MD,Randallstown
2016-08-01,2016,8,August,Monday,43.0,36-45,M,W,attack,Car,vehicle,Armed,shot,False,False,SC,Edmund
2016-08-01,2016,8,August,Monday,67.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,False,VA,Stafford
2016-08-02,2016,8,August,Tuesday,22.0,18-25,M,W,attack,Car,gun,Armed,shot,False,False,SC,Lake City
2016-08-02,2016,8,August,Tuesday,31.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,False,False,MN,Alexandria
2016-08-02,2016,8,August,Tuesday,43.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,True,False,FL,Palm Bay
2016-08-02,2016,8,August,Tuesday,34.0,26-35,M,W,attack,Car,gun,Armed,shot,True,False,ID,Hammett
