date,year,month,age,age_group,gender,race,threat_level,flee,armed,armed_status,manner_of_death,signs_of_mental_illness,body_camera,state,city
2016-06-28,2016,6,61.0,56-65,M,A,attack,Not fleeing,knife,Armed,shot,False,False,HI,Honolulu
2016-06-29,2016,6,30.0,26-35,M,W,attack,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,KY,Barbourville
2016-06-29,2016,6,,,M,B,attack,Not fleeing,gun,Armed,shot,False,False,LA,Ouachita Parish
2016-06-29,2016,6,37.0,36-45,M,B,attack,Foot,gun,Armed,shot,False,False,IA,Fort Madison
2016-06-29,2016,6,41.0,36-45,M,W,other,Not fleeing,pitchfork,Armed,shot,True,False,WI,Madison
2016-06-30,2016,6,25.0,18-25,M,B,undetermined,,gun,Armed,shot,False,False,OH,Columbus
2016-06-30,2016,6,24.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CO,Park County
2016-06-30,2016,6,44.0,36-45,M,H,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,WY,Douglas
2016-07-01,2016,7,63.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,SC,Landrum
2016-07-01,2016,7,30.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot and Tasered,False,False,GA,Cartersville
2016-07-01,2016,7,58.0,56-65,M,W,other,Not fleeing,knife,Armed,shot,False,False,WI,Jackson
2016-07-02,2016,7,35.0,26-35,M,B,other,Car,gun,Armed,shot,False,False,NC,Asheville
2016-07-02,2016,7,50.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,TN,Bristol
2016-07-03,2016,7,40.0,36-45,M,W,other,Not fleeing,knife,Armed,shot,True,False,LA,New Iberia
2016-07-03,2016,7,,,M,H,other,Car,vehicle,Armed,shot,False,False,NV,Reno
2016-07-03,2016,7,19.0,18-25,M,H,other,Car,vehicle,Armed,shot,False,False,CA,Fullerton
2016-07-04,2016,7,34.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,True,SC,North Charleston
2016-07-04,2016,7,18.0,18-25,M,H,other,Not fleeing,gun,Armed,shot,True,False,CA,San Jose
2016-07-04,2016,7,21.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,DC,Washington
2016-07-04,2016,7,,,M,,other,Not fleeing,knife,Armed,shot,False,True,TX,Rosser
2016-07-05,2016,7,37.0,36-45,M,B,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot and Tasered,False,True,LA,Baton Rouge
2016-07-05,2016,7,29.0,26-35,M,W,undetermined,,undetermined,Unarmed/Unknown,shot,False,False,OR,Salem
2016-07-05,2016,7,49.0,46-55,M,W,other,Car,undetermined,Unarmed/Unknown,shot,False,False,CA,Temecula
2016-07-05,2016,7,24.0,18-25,F,H,other,Not fleeing,knife,Armed,shot,False,False,AZ,Yuma
2016-07-06,2016,7,32.0,26-35,M,B,other,Not fleeing,gun,Armed,shot,False,False,MN,Falcon Heights
2016-07-06,2016,7,65.0,56-65,M,W,other,Not fleeing,gun,Armed,shot,False,True,OK,Rush Springs
2016-07-07,2016,7,37.0,36-45,M,H,other,Not fleeing,knife,Armed,shot,False,False,CA,Bell
2016-07-07,2016,7,33.0,26-35,M,W,other,Car,vehicle,Armed,shot,False,False,CA,Clovis
2016-07-07,2016,7,63.0,56-65,M,B,attack,Not fleeing,gun,Armed,shot,False,True,AL,Selma
2016-07-08,2016,7,30.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,True,False,AZ,Tucson
2016-07-09,2016,7,40.0,36-45,M,B,attack,Car,gun,Armed,shot,False,False,OK,Broken Bow
2016-07-10,2016,7,38.0,36-45,M,B,other,Not fleeing,gun,Armed,shot,False,True,TX,Houston
2016-07-11,2016,7,50.0,46-55,M,B,other,Not fleeing,knife,Armed,shot,True,True,CA,Sacramento
2016-07-11,2016,7,41.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,IL,East St. Louis
2016-07-11,2016,7,41.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,MI,Romulus
2016-07-11,2016,7,39.0,36-45,M,B,attack,Foot,gun,Armed,shot,False,False,NY,New York
2016-07-11,2016,7,44.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,MI,St. Joseph
2016-07-12,2016,7,23.0,18-25,M,W,attack,Not fleeing,hatchet,Armed,shot,True,False,AK,Anchorage
2016-07-13,2016,7,32.0,26-35,M,W,undetermined,Foot,gun,Armed,shot,False,True,AZ,Flagstaff
2016-07-13,2016,7,56.0,56-65,M,W,other,Not fleeing,toy weapon,Armed,shot,True,False,NY,Middletown
2016-07-14,2016,7,33.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MD,Baltimore
2016-07-15,2016,7,63.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,NC,Peachland
2016-07-16,2016,7,31.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,FL,Lake Asbury
2016-07-16,2016,7,26.0,26-35,M,W,attack,Other,gun,Armed,shot and Tasered,False,False,CA,San Bernardino
2016-07-16,2016,7,57.0,56-65,M,W,other,Foot,gun,Armed,shot,False,False,NJ,Little Egg Harbor Township
2016-07-17,2016,7,39.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,False,False,WI,Sheboygan
2016-07-17,2016,7,43.0,36-45,M,W,attack,Not fleeing,screwdriver,Armed,shot and Tasered,False,False,OK,Tulsa
2016-07-17,2016,7,42.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NY,New York
2016-07-17,2016,7,29.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,True,False,LA,Baton Rouge
2016-07-18,2016,7,56.0,56-65,M,W,other,Not fleeing,ax,Armed,shot,True,False,OK,Tulsa
2016-07-20,2016,7,31.0,26-35,M,H,other,Not fleeing,knife,Armed,shot,True,False,CA,Santa Maria
2016-07-21,2016,7,50.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,IL,Chicago
2016-07-21,2016,7,36.0,36-45,M,O,attack,Not fleeing,gun,Armed,shot,True,False,HI,Hilo
2016-07-22,2016,7,50.0,46-55,M,W,attack,,gun,Armed,shot,False,False,WV,Buckhannon
2016-07-23,2016,7,34.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,TX,San Antonio
2016-07-23,2016,7,49.0,46-55,M,B,attack,Not fleeing,knife,Armed,shot,False,False,WI,Milwaukee
2016-07-23,2016,7,31.0,26-35,M,B,attack,Foot,gun,Armed,shot,False,False,CA,Chino
2016-07-24,2016,7,36.0,36-45,M,W,attack,Not fleeing,hatchet and gun,Armed,shot,True,False,CA,Winchester
2016-07-24,2016,7,29.0,26-35,M,N,other,Not fleeing,knife,Armed,shot,True,False,NM,Gallup
2016-07-25,2016,7,32.0,26-35,M,B,attack,Car,gun,Armed,shot,False,False,IN,Indianapolis
2016-07-25,2016,7,18.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,CA,Los Angeles
2016-07-26,2016,7,50.0,46-55,M,W,attack,Car,gun,Armed,shot,False,False,WI,Pine River
2016-07-26,2016,7,36.0,36-45,M,H,other,,gun,Armed,shot,False,False,NM,Artesia
2016-07-27,2016,7,33.0,26-35,M,W,other,Foot,knife,Armed,shot,False,True,TN,Estill Springs
2016-07-27,2016,7,17.0,<18,M,B,attack,Foot,gun,Armed,shot,False,False,LA,Metairie
2016-07-27,2016,7,19.0,18-25,M,B,attack,Foot,unarmed,Unarmed/Unknown,shot,True,False,AZ,Tempe
2016-07-27,2016,7,24.0,18-25,M,W,other,Foot,knife,Armed,shot,False,True,AZ,Scottsdale
2016-07-27,2016,7,24.0,18-25,M,H,other,Not fleeing,knife,Armed,shot,True,False,CA,San Bernardino
2016-07-27,2016,7,20.0,18-25,M,W,attack,Not fleeing,knife,Armed,shot,False,False,MT,Malta
2016-07-28,2016,7,41.0,36-45,M,H,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,NV,Sparks
2016-07-28,2016,7,47.0,46-55,M,B,other,Car,,Unknown,shot,False,False,CA,La Quinta
2016-07-28,2016,7,18.0,18-25,M,B,other,Car,vehicle,Armed,shot,False,True,IL,Chicago
2016-07-28,2016,7,31.0,26-35,M,H,attack,Other,gun,Armed,shot,False,False,AZ,Tucson
2016-07-28,2016,7,27.0,26-35,M,B,attack,Other,unarmed,Unarmed/Unknown,shot,False,False,CA,Compton
2016-07-28,2016,7,36.0,36-45,M,H,other,Car,undetermined,Unarmed/Unknown,shot,False,True,CA,City Terrace
2016-07-29,2016,7,59.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NC,Pleasant Hill
2016-07-29,2016,7,40.0,36-45,F,W,attack,Not fleeing,gun,Armed,shot,False,False,AL,Homewood
2016-07-31,2016,7,32.0,26-35,M,W,attack,Foot,rock,Armed,shot,False,False,KY,Phelps
2016-07-31,2016,7,38.0,36-45,M,H,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,WA,Wapato
2016-07-31,2016,7,18.0,18-25,M,A,other,Not fleeing,knife,Armed,shot,True,True,NJ,Manchester
2016-08-01,2016,8,32.0,26-35,M,,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,CA,Santa Ana
2016-08-01,2016,8,23.0,18-25,F,B,attack,Not fleeing,gun,Armed,shot,False,False,MD,Randallstown
2016-08-01,2016,8,43.0,36-45,M,W,attack,Car,vehicle,Armed,shot,False,False,SC,Edmund
2016-08-01,2016,8,67.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,False,VA,Stafford
2016-08-02,2016,8,22.0,18-25,M,W,attack,Car,gun,Armed,shot,False,False,SC,Lake City
2016-08-02,2016,8,31.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,False,False,MN,Alexandria
2016-08-02,2016,8,43.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,True,False,FL,Palm Bay
2016-08-02,2016,8,34.0,26-35,M,W,attack,Car,gun,Armed,shot,True,False,ID,Hammett
2016-08-02,2016,8,51.0,46-55,M,W,other,Foot,undetermined,Unarmed/Unknown,shot,False,False,CA,Castaic
2016-08-03,2016,8,31.0,26-35,M,W,attack,Foot,gun,Armed,shot,False,False,UT,Clearfield
2016-08-03,2016,8,54.0,46-55,M,W,attack,Not fleeing,knife,Armed,shot,False,False,MI,Detroit
2016-08-03,2016,8,69.0,66+,M,W,other,Car,gun,Armed,shot,False,False,VA,Scott County
2016-08-05,2016,8,58.0,56-65,M,W,other,Not fleeing,knife,Armed,shot,True,False,VA,Aldie
2016-08-05,2016,8,26.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,True,False,GA,East Point
2016-08-05,2016,8,31.0,26-35,M,,attack,Not fleeing,crossbow,Armed,shot,True,False,CA,Santee
2016-08-05,2016,8,59.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,WI,Beaver Dam
2016-08-07,2016,8,25.0,18-25,M,B,attack,Not fleeing,knife,Armed,shot,True,False,OH,Cincinnati
2016-08-07,2016,8,20.0,18-25,M,B,other,Not fleeing,knife,Armed,shot,True,False,PA,Harrisburg
2016-08-08,2016,8,69.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,True,False,SC,Little Mountain
2016-08-08,2016,8,57.0,56-65,M,B,other,Not fleeing,knife,Armed,shot,False,True,KY,Louisville
2016-08-08,2016,8,56.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,Citrus Heights
2016-08-08,2016,8,64.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NC,Wilkesboro
2016-08-08,2016,8,34.0,26-35,M,H,attack,Other,undetermined,Unarmed/Unknown,shot,False,False,KY,Georgetown
2016-08-09,2016,8,45.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,True,False,OH,Circleville
2016-08-09,2016,8,14.0,<18,M,H,attack,Foot,gun,Armed,shot,False,True,CA,Los Angeles
2016-08-09,2016,8,44.0,36-45,M,W,other,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,SC,Piedmont
2016-08-11,2016,8,54.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,LA,Plaquemine
2016-08-11,2016,8,59.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,WA,Tukwila
2016-08-11,2016,8,33.0,26-35,M,H,undetermined,Other,knife,Armed,shot,False,False,CA,Vista
2016-08-12,2016,8,22.0,18-25,M,H,other,Car,undetermined,Unarmed/Unknown,shot,False,False,AZ,Mesa
2016-08-12,2016,8,49.0,46-55,M,W,other,Not fleeing,hammer,Armed,shot and Tasered,True,True,OK,Tahlequah
2016-08-13,2016,8,36.0,36-45,M,H,other,Car,vehicle,Armed,shot,False,False,CA,Hayward
2016-08-13,2016,8,23.0,18-25,M,B,other,Foot,gun,Armed,shot,False,True,WI,Milwaukee
2016-08-13,2016,8,38.0,36-45,M,H,attack,Not fleeing,knife,Armed,shot,True,False,AZ,Phoenix
2016-08-13,2016,8,53.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,False,False,CO,Lakewood
2016-08-15,2016,8,29.0,26-35,M,H,other,Not fleeing,metal pole,Armed,shot,True,False,VA,Falls Church
2016-08-15,2016,8,42.0,36-45,M,W,attack,Other,gun,Armed,shot,False,False,TN,Counce
2016-08-16,2016,8,25.0,18-25,M,H,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,AZ,Tucson
2016-08-16,2016,8,18.0,18-25,M,B,other,Foot,gun,Armed,shot,False,False,CA,Los Angeles
2016-08-16,2016,8,55.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,False,False,WV,Augusta
2016-08-16,2016,8,36.0,36-45,M,W,other,Car,gun,Armed,shot,False,False,OH,Rome
2016-08-16,2016,8,32.0,26-35,M,W,attack,Foot,gun,Armed,shot,False,True,NC,Lenoir
2016-08-16,2016,8,53.0,46-55,M,W,other,Not fleeing,toy weapon,Armed,shot,False,False,AZ,Apache Junction
2016-08-16,2016,8,30.0,26-35,M,B,other,Foot,gun,Armed,shot,False,True,CA,Stockton
2016-08-17,2016,8,27.0,26-35,M,B,attack,Not fleeing,piece of wood,Armed,shot,False,False,WA,Kelso
2016-08-18,2016,8,37.0,36-45,M,H,attack,Car,gun,Armed,shot,False,False,CA,Bakersfield
2016-08-18,2016,8,29.0,26-35,M,W,other,Car,unarmed,Unarmed/Unknown,shot,False,True,NC,Charlotte
2016-08-18,2016,8,40.0,36-45,M,W,other,Not fleeing,knife,Armed,shot,False,False,CA,Antelope
2016-08-18,2016,8,36.0,36-45,M,W,other,Car,undetermined,Unarmed/Unknown,shot,False,False,KS,Hays
2016-08-18,2016,8,38.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,CA,Poway
2016-08-18,2016,8,29.0,26-35,M,W,other,Not fleeing,gun,Armed,shot,False,False,NM,Ruidoso
2016-08-18,2016,8,59.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,CA,McKinneyville
2016-08-19,2016,8,47.0,46-55,M,H,undetermined,Not fleeing,bayonet,Armed,shot,True,False,CA,East Hollywood
2016-08-19,2016,8,22.0,18-25,M,H,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Phoenix
2016-08-19,2016,8,31.0,26-35,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,True,WI,New London
2016-08-19,2016,8,29.0,26-35,M,W,undetermined,Car,undetermined,Unarmed/Unknown,shot,False,False,NV,Reno
2016-08-19,2016,8,54.0,46-55,M,W,other,Not fleeing,knife,Armed,shot,False,False,TN,East Ridge
2016-08-20,2016,8,71.0,66+,M,H,other,Not fleeing,knife,Armed,shot,False,True,CA,Indio
2016-08-21,2016,8,36.0,36-45,M,H,other,Not fleeing,knife,Armed,shot,False,True,NM,Las Cruces
2016-08-22,2016,8,34.0,26-35,M,B,attack,Not fleeing,knife,Armed,shot,False,False,OH,Hamilton
2016-08-23,2016,8,49.0,46-55,M,W,other,Car,gun,Armed,shot,False,False,TX,Myra
2016-08-24,2016,8,36.0,36-45,M,H,attack,Foot,gun,Armed,shot,False,False,TX,Oak Cliff
2016-08-24,2016,8,43.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,True,False,FL,Orlando
2016-08-24,2016,8,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,TN,Shelbyville
2016-08-25,2016,8,63.0,56-65,M,,other,Not fleeing,knife,Armed,shot and Tasered,False,True,CO,Fort Collins
2016-08-25,2016,8,31.0,26-35,M,B,attack,Foot,gun,Armed,shot,False,False,CA,Compton
2016-08-25,2016,8,32.0,26-35,M,H,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,CA,Compton
2016-08-26,2016,8,41.0,36-45,M,W,attack,Foot,gun,Armed,shot,False,False,NV,Las Vegas
2016-08-27,2016,8,26.0,26-35,M,H,attack,Not fleeing,toy weapon,Armed,shot,False,False,AZ,Phoenix
2016-08-27,2016,8,49.0,46-55,M,,other,Not fleeing,knife,Armed,shot and Tasered,False,False,CO,Denver
2016-08-27,2016,8,82.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,True,WV,Morgantown
2016-08-28,2016,8,37.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,True,False,MN,Eagan
2016-08-29,2016,8,24.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,NC,Raleigh
2016-08-29,2016,8,56.0,56-65,M,W,attack,Not fleeing,knife,Armed,shot and Tasered,False,False,CA,San Bernardino
2016-08-29,2016,8,35.0,26-35,F,W,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Kingman
2016-08-29,2016,8,28.0,26-35,M,,attack,Foot,gun,Armed,shot and Tasered,False,True,AK,Fairbanks
2016-08-30,2016,8,36.0,36-45,M,,attack,Not fleeing,chain saw,Armed,shot and Tasered,True,False,WA,Graham
2016-08-30,2016,8,22.0,18-25,M,B,undetermined,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,FL,Tampa
2016-08-30,2016,8,59.0,56-65,M,W,attack,Other,gun,Armed,shot,False,False,TX,Harker Heights
2016-08-30,2016,8,36.0,36-45,M,W,other,Not fleeing,knife,Armed,shot and Tasered,False,False,TX,Weatherford
2016-08-31,2016,8,21.0,18-25,M,W,attack,Foot,gun,Armed,shot,False,False,CO,Denver
2016-08-31,2016,8,38.0,36-45,M,W,other,Car,vehicle,Armed,shot,False,False,MO,McDowell
2016-09-01,2016,9,60.0,56-65,M,W,other,Not fleeing,vehicle,Armed,shot,True,False,OH,Sylvania Township
2016-09-01,2016,9,18.0,18-25,M,W,other,Car,gun,Armed,shot,False,True,KS,Wichita
2016-09-01,2016,9,23.0,18-25,M,H,other,Foot,gun,Armed,shot,False,False,CA,Florence
2016-09-01,2016,9,,,M,H,other,Not fleeing,pipe,Armed,shot and Tasered,False,False,CA,Huntington Park
2016-09-02,2016,9,38.0,36-45,M,H,attack,Foot,gun,Armed,shot,False,True,NM,Alamogordo
2016-09-02,2016,9,40.0,36-45,M,,attack,Car,gun,Armed,shot,True,True,CO,Parker
2016-09-02,2016,9,22.0,18-25,M,W,other,Not fleeing,glass shard,Armed,shot,False,False,IL,Round Lake
2016-09-02,2016,9,38.0,36-45,M,B,attack,Other,gun,Armed,shot,False,False,MO,St. Louis
2016-09-03,2016,9,25.0,18-25,M,B,undetermined,Foot,undetermined,Unarmed/Unknown,shot,False,False,NJ,Atlantic City
2016-09-03,2016,9,25.0,18-25,M,W,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,WA,East Wenatchee
2016-09-03,2016,9,36.0,36-45,M,W,undetermined,Other,gun,Armed,shot,False,False,IL,Metropolis
2016-09-03,2016,9,,,M,,attack,Car,gun,Armed,shot,False,False,TX,Temple
2016-09-04,2016,9,,,M,H,other,Not fleeing,knife,Armed,shot,True,False,CA,Long Beach
2016-09-04,2016,9,44.0,36-45,M,H,other,Not fleeing,knife,Armed,shot,True,False,CO,Grand Junction
2016-09-05,2016,9,36.0,36-45,M,B,attack,Car,gun,Armed,shot,False,False,TX,Ellis County
2016-09-05,2016,9,35.0,26-35,M,H,other,Not fleeing,gun,Armed,shot,False,False,TX,Austin
2016-09-06,2016,9,25.0,18-25,M,W,other,Other,vehicle,Armed,shot,False,False,NE,Omaha
2016-09-06,2016,9,65.0,56-65,M,,attack,Car,gun,Armed,shot,True,False,WV,Spencer
2016-09-06,2016,9,31.0,26-35,M,H,undetermined,Car,undetermined,Unarmed/Unknown,shot,False,False,AZ,Phoenix
2016-09-06,2016,9,70.0,66+,M,W,other,Not fleeing,gun,Armed,shot,False,True,TN,Gray
2016-09-06,2016,9,25.0,18-25,M,W,attack,Not fleeing,sword,Armed,shot,True,False,AZ,Phoenix
2016-09-07,2016,9,55.0,46-55,M,B,attack,Not fleeing,knife,Armed,shot,False,False,GA,Albany
2016-09-07,2016,9,35.0,26-35,M,W,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,FL,Titusville
2016-09-07,2016,9,25.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MI,Wyoming
2016-09-08,2016,9,32.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,FL,Lakeland
2016-09-08,2016,9,38.0,36-45,M,H,attack,Not fleeing,toy weapon,Armed,shot,False,False,CA,Delhi
2016-09-09,2016,9,32.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,TN,Memphis
2016-09-09,2016,9,64.0,56-65,M,W,other,Not fleeing,unknown weapon,Armed,shot,True,False,WA,Auburn
2016-09-09,2016,9,55.0,46-55,M,B,other,Not fleeing,knife,Armed,shot,False,False,FL,Pompano Beach
2016-09-10,2016,9,69.0,66+,M,W,other,Not fleeing,toy weapon,Armed,shot,True,True,WV,Montcalm
2016-09-10,2016,9,37.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,True,CO,Boulder
2016-09-11,2016,9,31.0,26-35,M,B,attack,Other,motorcycle,Armed,shot,False,False,DC,Washington
2016-09-12,2016,9,86.0,66+,M,,other,Not fleeing,gun,Armed,shot,False,False,CA,Saratoga
2016-09-12,2016,9,25.0,18-25,M,B,attack,Not fleeing,knife,Armed,shot,False,False,IA,Cedar Rapids
2016-09-12,2016,9,25.0,18-25,M,H,undetermined,Car,undetermined,Unarmed/Unknown,shot,False,False,CA,Colton
2016-09-14,2016,9,13.0,<18,M,B,other,Foot,toy weapon,Armed,shot,False,False,OH,Columbus
2016-09-15,2016,9,32.0,26-35,M,H,other,Other,gun,Armed,shot,False,False,AZ,Phoenix
2016-09-15,2016,9,34.0,26-35,M,W,attack,Foot,gun,Armed,shot and Tasered,False,False,TX,Austin
2016-09-15,2016,9,69.0,66+,M,W,other,Not fleeing,gun,Armed,shot,True,False,FL,Weeki Wachi
2016-09-16,2016,9,46.0,46-55,M,,attack,Not fleeing,gun,Armed,shot,False,False,MO,Big Bear
2016-09-16,2016,9,40.0,36-45,M,B,undetermined,Not fleeing,unarmed,Unarmed/Unknown,shot and Tasered,False,False,OK,Tulsa
2016-09-16,2016,9,29.0,26-35,M,N,undetermined,Foot,unarmed,Unarmed/Unknown,shot,False,True,VT,Winooski
2016-09-16,2016,9,29.0,26-35,M,W,attack,Not fleeing,knife,Armed,shot,False,False,KY,Owensboro
2016-09-17,2016,9,42.0,36-45,M,W,other,Not fleeing,hatchet,Armed,shot,False,False,CA,Beaumont
2016-09-17,2016,9,25.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,PA,Philadelphia
2016-09-17,2016,9,45.0,36-45,M,W,attack,Other,toy weapon,Armed,shot,False,True,AL,Huntsville
2016-09-17,2016,9,55.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,False,NC,Rutherfordton
2016-09-17,2016,9,22.0,18-25,M,O,attack,Not fleeing,knife,Armed,shot,False,False,MN,St. Cloud
2016-09-18,2016,9,61.0,56-65,M,B,other,Not fleeing,gun,Armed,shot,False,False,OH,Akron
2016-09-19,2016,9,46.0,46-55,F,W,attack,Not fleeing,gun,Armed,shot,True,True,TX,Spring
2016-09-19,2016,9,30.0,26-35,M,W,other,Not fleeing,unknown weapon,Armed,shot,True,False,UT,Logan Canyon
2016-09-19,2016,9,56.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,TX,Wood County
2016-09-20,2016,9,35.0,26-35,M,W,other,Car,gun,Armed,shot,False,True,TN,Decatur County
2016-09-20,2016,9,22.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,True,False,FL,Port St. Lucie
2016-09-20,2016,9,23.0,18-25,M,W,other,Not fleeing,unknown weapon,Armed,shot,False,False,CT,Mashantucket
2016-09-20,2016,9,43.0,36-45,M,B,other,Not fleeing,gun,Armed,shot,False,True,NC,Charlotte
2016-09-20,2016,9,43.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,TN,Nashville
2016-09-20,2016,9,49.0,46-55,M,W,other,Foot,gun,Armed,shot,False,False,CO,Westminster
2016-09-21,2016,9,23.0,18-25,M,W,undetermined,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,NE,Louisville
2016-09-23,2016,9,41.0,36-45,M,W,attack,Foot,undetermined,Unarmed/Unknown,shot,False,False,CA,Fair Oaks
2016-09-23,2016,9,33.0,26-35,M,B,other,Not fleeing,vehicle,Armed,shot,False,True,MD,Pikesville
2016-09-23,2016,9,30.0,26-35,M,H,other,Foot,gun,Armed,shot,False,False,TX,San Antonio
2016-09-25,2016,9,25.0,18-25,M,W,other,Not fleeing,gun,Armed,shot,True,False,NH,Claremont
2016-09-26,2016,9,52.0,46-55,M,W,attack,Other,gun,Armed,shot,False,False,ID,Garden City
2016-09-26,2016,9,32.0,26-35,M,W,other,Not fleeing,gun,Armed,shot,True,False,AR,Little Rock
2016-09-26,2016,9,46.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,True,TX,Houston
2016-09-26,2016,9,48.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,True,True,MN,Burnsville
2016-09-27,2016,9,38.0,36-45,M,B,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,True,True,CA,El Cajon
2016-09-27,2016,9,26.0,26-35,M,W,other,Car,vehicle,Armed,shot,False,False,AZ,Phoenix
2016-09-28,2016,9,32.0,26-35,M,B,attack,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,PA,Philadelphia
2016-09-28,2016,9,28.0,26-35,M,H,attack,Not fleeing,knife,Armed,shot,False,True,GA,Valdosta
2016-09-29,2016,9,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,True,AZ,Kingman
2016-09-30,2016,9,38.0,36-45,M,W,undetermined,Not fleeing,,Unknown,shot,False,False,TX,Groveton
2016-09-30,2016,9,18.0,18-25,M,B,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,NJ,Newark
2016-09-30,2016,9,32.0,26-35,M,B,attack,Foot,gun,Armed,shot,False,False,SC,Campobello
2016-09-30,2016,9,37.0,36-45,M,W,attack,Other,gun,Armed,shot,False,False,MI,Belleville
2016-09-30,2016,9,18.0,18-25,M,B,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,NJ,Newark
2016-09-30,2016,9,20.0,18-25,M,B,other,Foot,gun,Armed,shot,False,False,OH,Columbus
2016-10-01,2016,10,28.0,26-35,M,W,attack,Foot,gun,Armed,shot,False,False,WV,Hometown
2016-10-01,2016,10,18.0,18-25,M,B,undetermined,Foot,gun,Armed,shot,False,True,CA,Los Angeles
